"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1242","0","10","40","0","2010","A","","Austin-Round Rock, TX MSA","Total Covered","Total, all industries","MSA, Total Covered","All establishment sizes",42326,758381,36937565173,5995607792,171085339,937,48706,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",764,1.8,10280,1.4,1639587396,4.6,134454649,2.3,95908440,127.6,30,3.3,1523,3.2
"C1242","1","10","41","0","2010","A","","Austin-Round Rock, TX MSA","Federal Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",162,12576,716749176,0,0,1096,56993,"",0.51,0.71,0.56,0.00,0.00,0.79,0.79,"",2,1.2,756,6.4,67306016,10.4,0,0.0,0,0.0,39,3.7,2050,3.7
"C1242","2","10","41","0","2010","A","N","Austin-Round Rock, TX MSA","State Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",203,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","3","10","41","0","2010","A","N","Austin-Round Rock, TX MSA","Local Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",389,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",3,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","5","10","41","0","2010","A","","Austin-Round Rock, TX MSA","Private","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",41573,589017,29226015124,5944981580,170022327,954,49618,"",1.02,0.93,0.96,1.01,1.00,1.02,1.03,"",761,1.9,7184,1.2,1392867840,5.0,134488435,2.3,95098575,126.9,34,3.7,1781,3.7
"C1242","5","101","42","0","2010","A","","Austin-Round Rock, TX MSA","Private","Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",5227,88451,6197597621,1007420758,39766191,1347,70068,"",0.88,0.79,0.98,0.80,0.83,1.23,1.23,"",-95,-1.8,-2999,-3.3,193911915,3.2,-33414456,-3.2,23546626,145.2,85,6.7,4418,6.7
"C1242","5","1011","43","0","2010","A","","Austin-Round Rock, TX MSA","Private","Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",369,3571,385174517,39720558,969726,2074,107857,"",0.62,0.33,0.70,0.33,0.26,2.08,2.08,"",2,0.5,118,3.4,60180245,18.5,1261594,3.3,539173,125.2,264,14.6,13724,14.6
"C1242","5","1012","43","0","2010","A","","Austin-Round Rock, TX MSA","Private","Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",3469,37366,1730200791,445717787,15649221,890,46304,"",0.93,1.15,1.03,1.10,0.85,0.90,0.90,"",-74,-2.1,-1749,-4.5,-73927979,-4.1,-16153085,-3.5,8665354,124.1,3,0.3,180,0.4
"C1242","5","1013","43","0","2010","A","","Austin-Round Rock, TX MSA","Private","Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",1390,47514,4082222313,521982413,23147244,1652,85917,"",0.86,0.70,1.00,0.72,0.91,1.43,1.43,"",-22,-1.6,-1369,-2.8,207659649,5.4,-18522965,-3.4,14342099,162.9,128,8.4,6654,8.4
"C1242","5","102","42","0","2010","A","","Austin-Round Rock, TX MSA","Private","Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",36346,500566,23028417503,4937560822,130256136,885,46005,"",1.04,0.97,0.95,1.07,1.06,0.99,0.99,"",855,2.4,10183,2.1,1198955925,5.5,167902891,3.5,71551949,121.9,29,3.4,1490,3.3
