"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C3822","0","10","40","0","2010","A","","Pine Bluff, AR MSA","Total Covered","Total, all industries","MSA, Total Covered","All establishment sizes",2543,35996,1272357039,286313850,8864832,680,35347,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,0.8,-298,-0.8,17045623,1.4,43088165,17.7,2016178,29.4,15,2.3,759,2.2
"C3822","1","10","41","0","2010","A","","Pine Bluff, AR MSA","Federal Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",55,2172,140593610,0,0,1245,64730,"",2.90,2.59,3.20,0.00,0.00,1.24,1.24,"",0,0.0,25,1.2,550220,0.4,0,0.0,0,0.0,-9,-0.7,-492,-0.8
"C3822","2","10","41","0","2010","A","","Pine Bluff, AR MSA","State Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",57,4462,152450838,1222427,14669,657,34166,"",3.01,3.44,3.17,0.73,2.01,0.92,0.92,"",0,0.0,-83,-1.8,-2438789,-1.6,220013,21.9,1638,12.6,2,0.3,89,0.3
"C3822","3","10","41","0","2010","A","","Pine Bluff, AR MSA","Local Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",61,3848,118862328,2299634,57264,594,30891,"",1.32,0.97,0.91,0.52,1.15,0.94,0.94,"",0,0.0,-36,-0.9,-987857,-0.8,346123,17.7,5462,10.5,1,0.2,34,0.1
"C3822","5","10","41","0","2010","A","","Pine Bluff, AR MSA","Private","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",2370,25514,860450263,282791789,8792899,649,33724,"",0.96,0.85,0.82,1.01,1.00,0.96,0.96,"",21,0.9,-203,-0.8,19922049,2.4,42522029,17.7,2009078,29.6,20,3.2,1041,3.2
"C3822","5","101","42","0","2010","A","","Pine Bluff, AR MSA","Private","Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",299,7912,337298137,103978059,4203259,820,42633,"",0.84,1.50,1.55,1.74,1.70,1.04,1.04,"",-18,-5.7,-272,-3.3,3701710,1.1,11939895,13.0,773752,22.6,36,4.6,1872,4.6
"C3822","5","1011","43","0","2010","A","","Pine Bluff, AR MSA","Private","Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",88,746,28443341,10827828,379461,733,38119,"",2.46,1.47,1.49,1.88,1.94,1.01,1.01,"",-7,-7.4,-89,-10.7,-2347034,-7.6,718244,7.1,114554,43.2,23,3.2,1222,3.3
"C3822","5","1012","43","0","2010","A","","Pine Bluff, AR MSA","Private","Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",127,1474,74181460,20381188,1665534,968,50312,"",0.57,0.95,1.28,1.06,1.74,1.34,1.34,"",-10,-7.3,-89,-5.7,-3932727,-5.0,905178,4.6,101709,6.5,7,0.7,338,0.7
"C3822","5","1013","43","0","2010","A","","Pine Bluff, AR MSA","Private","Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",85,5691,234673336,72769043,2158264,793,41235,"",0.88,1.76,1.67,2.09,1.64,0.95,0.95,"",-1,-1.2,-96,-1.7,9981471,4.4,10316473,16.5,557489,34.8,46,6.2,2405,6.2
"C3822","5","102","42","0","2010","A","","Pine Bluff, AR MSA","Private","Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",2071,17603,523152126,178813730,4589640,572,29720,"",0.99,0.71,0.63,0.81,0.72,0.88,0.88,"",39,1.9,70,0.4,16220339,3.2,30582134,20.6,1235326,36.8,16,2.9,807,2.8
"C3822","5","1021","43","0","2010","A","","Pine Bluff, AR MSA","Private","Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",507,5706,179111401,63510619,1459710,604,31393,"",0.96,0.83,0.88,0.96,0.81,1.06,1.06,"",-4,-0.8,18,0.3,4856796,2.8,9391996,17.4,376876,34.8,15,2.5,758,2.5
"C3822","5","1022","43","0","2010","A","N","Pine Bluff, AR MSA","Private","Information","MSA, by Supersector -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","1023","43","0","2010","A","","Pine Bluff, AR MSA","Private","Financial activities","MSA, by Supersector -- by ownership sector","All establishment sizes",174,1239,48972667,15355614,268599,760,39526,"",0.75,0.59,0.42,0.69,0.40,0.71,0.71,"",-11,-5.9,-40,-3.1,1110924,2.3,1944764,14.5,31826,13.4,40,5.6,2100,5.6
"C3822","5","1024","43","0","2010","A","","Pine Bluff, AR MSA","Private","Professional and business services","MSA, by Supersector -- by ownership sector","All establishment sizes",196,1827,60446934,25956587,763426,636,33094,"",0.45,0.39,0.28,0.49,0.42,0.73,0.73,"",-9,-4.4,127,7.5,4012767,7.1,6732065,35.0,338344,79.6,-2,-0.3,-99,-0.3
"C3822","5","1025","43","0","2010","A","","Pine Bluff, AR MSA","Private","Education and health services","MSA, by Supersector -- by ownership sector","All establishment sizes",868,5801,187808438,44990599,1268829,623,32376,"",3.45,1.10,1.08,1.48,1.72,0.98,0.98,"",67,8.4,22,0.4,6645820,3.7,10208795,29.4,261422,25.9,20,3.3,1026,3.3
"C3822","5","1026","43","0","2010","A","N","Pine Bluff, AR MSA","Private","Leisure and hospitality","MSA, by Supersector -- by ownership sector","All establishment sizes",153,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",-5,-3.2,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","1027","43","0","2010","A","","Pine Bluff, AR MSA","Private","Other services","MSA, by Supersector -- by ownership sector","All establishment sizes",156,696,17054692,7819785,219257,471,24495,"",0.44,0.57,0.63,0.77,0.78,1.10,1.10,"",0,0.0,-3,-0.4,-331324,-1.9,876877,12.6,71786,48.7,-7,-1.5,-363,-1.5
"C3822","5","11","44","0","2010","A","N","Pine Bluff, AR MSA","Private","Agriculture, forestry, fishing and hunting","MSA, NAICS Sector -- by ownership sector","All establishment sizes",85,0,0,0,0,0,0,"N",3.16,0,0,0,0,0,0,"N",-6,-6.6,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111","45","0","2010","A","","Pine Bluff, AR MSA","Private","Crop production","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",34,144,4068621,1974489,86247,542,28205,"",2.80,0.97,1.44,1.26,1.48,1.48,1.49,"",-1,-2.9,2,1.4,-98504,-2.4,388751,24.5,22754,35.8,-21,-3.7,-1055,-3.6
"C3822","5","1111","46","0","2010","A","","Pine Bluff, AR MSA","Private","Oilseed and grain farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",23,110,2966242,1442086,66932,518,26925,"",9.45,9.28,10.59,10.47,16.54,1.14,1.14,"",-1,-4.2,5,4.8,34523,1.2,279933,24.1,16313,32.2,-21,-3.9,-1085,-3.9
"C3822","5","11111","47","0","2010","A","N","Pine Bluff, AR MSA","Private","Soybean farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111110","48","0","2010","A","N","Pine Bluff, AR MSA","Private","Soybean farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","11116","47","0","2010","A","N","Pine Bluff, AR MSA","Private","Rice farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",35.06,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111160","48","0","2010","A","N","Pine Bluff, AR MSA","Private","Rice farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",35.06,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","11119","47","0","2010","A","","Pine Bluff, AR MSA","Private","Other grain farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",14,63,1639658,807831,28041,505,26235,"",16.02,15.39,17.66,17.84,21.78,1.16,1.16,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111191","48","0","2010","A","","Pine Bluff, AR MSA","Private","Oilseed and grain combination farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",11,45,1315929,596523,18838,564,29352,"",17.68,14.82,18.88,18.50,19.91,1.28,1.28,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111199","48","0","2010","A","","Pine Bluff, AR MSA","Private","All other grain farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,18,323729,211308,9203,352,18324,"",11.89,17.03,14.00,16.22,26.95,0.84,0.84,"",0,0.0,2,12.5,14563,4.7,50523,31.4,2820,44.2,-12,-3.3,-605,-3.2
"C3822","5","1112","46","0","2010","A","N","Pine Bluff, AR MSA","Private","Vegetable and melon farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","11121","47","0","2010","A","N","Pine Bluff, AR MSA","Private","Vegetable and melon farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111219","48","0","2010","A","N","Pine Bluff, AR MSA","Private","Other vegetable and melon farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","1119","46","0","2010","A","N","Pine Bluff, AR MSA","Private","Other crop farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",3.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","11192","47","0","2010","A","N","Pine Bluff, AR MSA","Private","Cotton farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",5.43,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111920","48","0","2010","A","N","Pine Bluff, AR MSA","Private","Cotton farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",5.43,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","11199","47","0","2010","A","N","Pine Bluff, AR MSA","Private","All other crop farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",3.58,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","111998","48","0","2010","A","N","Pine Bluff, AR MSA","Private","All other miscellaneous crop farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","112","45","0","2010","A","","Pine Bluff, AR MSA","Private","Animal production and aquaculture","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",11,206,6874220,3434918,37089,643,33411,"",1.72,3.25,4.79,4.82,2.79,1.48,1.47,"",0,0.0,-31,-13.1,-260871,-3.7,349651,11.3,7259,24.3,63,10.9,3252,10.8
"C3822","5","1121","46","0","2010","A","N","Pine Bluff, AR MSA","Private","Cattle ranching and farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","11211","47","0","2010","A","N","Pine Bluff, AR MSA","Private","Beef cattle ranching, farming, and feedlots","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3822","5","112111","48","0","2010","A","N","Pine Bluff, AR MSA","Private","Beef cattle ranching and farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
