"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C2050","0","10","40","0","2008","A","","Durham-Chapel Hill, NC MSA","Total Covered","Total, all industries","MSA, Total Covered","All establishment sizes",12918,272977,14658858241,3314820882,58587455,1033,53700,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",313,2.5,-11,0.0,348811478,2.4,88458746,2.7,-1947069,-3.2,25,2.5,1280,2.4
"C2050","1","10","41","0","2008","A","","Durham-Chapel Hill, NC MSA","Federal Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",85,5666,338556806,0,0,1149,59751,"",0.93,1.01,0.77,0.00,0.00,0.76,0.76,"",4,4.9,130,2.3,-81592194,-19.4,0,0.0,0,0.0,-311,-21.3,-16145,-21.3
"C2050","2","10","41","0","2008","A","N","Durham-Chapel Hill, NC MSA","State Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",100,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",7,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"C2050","3","10","41","0","2008","A","N","Durham-Chapel Hill, NC MSA","Local Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",115,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",6,5.5,0,0,0,0,0,0,0,0,0,0,0,0
"C2050","5","10","41","0","2008","A","","Durham-Chapel Hill, NC MSA","Private","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",12619,219611,11966527100,3310051700,58580434,1048,54490,"",1.01,0.96,0.98,1.02,1.01,1.02,1.02,"",298,2.4,-1077,-0.5,278198652,2.4,83920488,2.6,-1944002,-3.2,29,2.8,1527,2.9
"C2050","5","101","42","0","2008","A","","Durham-Chapel Hill, NC MSA","Private","Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",1714,51550,4180868165,1035840930,19972405,1560,81103,"",0.88,1.14,1.50,1.35,1.14,1.32,1.32,"",1,0.1,-577,-1.1,-125010447,-2.9,34773079,3.5,-684400,-3.3,-29,-1.8,-1500,-1.8
"C2050","5","1011","43","0","2008","A","","Durham-Chapel Hill, NC MSA","Private","Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",92,1074,49402371,22004864,266008,885,45995,"",0.51,0.28,0.22,0.34,0.22,0.79,0.79,"",-1,-1.1,-26,-2.4,-34385,-0.1,-16729,-0.1,-27117,-9.3,21,2.4,1063,2.4
"C2050","5","1012","43","0","2008","A","","Durham-Chapel Hill, NC MSA","Private","Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",1228,9569,402573602,193131135,4076680,809,42071,"",0.98,0.66,0.48,0.72,0.55,0.73,0.73,"",-11,-0.9,-56,-0.6,14562368,3.8,6863520,3.7,-119856,-2.9,34,4.4,1757,4.4
"C2050","5","1013","43","0","2008","A","","Durham-Chapel Hill, NC MSA","Private","Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",394,40907,3728892192,820704931,15629717,1753,91156,"",0.77,1.51,2.15,1.89,1.78,1.42,1.42,"",13,3.4,-496,-1.2,-139538430,-3.6,27926288,3.5,-537427,-3.3,-44,-2.4,-2279,-2.4
"C2050","5","102","42","0","2008","A","","Durham-Chapel Hill, NC MSA","Private","Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",10905,168061,7785658935,2274210770,38608029,891,46326,"",1.03,0.91,0.82,0.92,0.95,0.90,0.90,"",296,2.8,-500,-0.3,403209099,5.5,49147409,2.2,-1259602,-3.2,49,5.8,2529,5.8
