"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C3762","0","10","40","0","2000","A","","Parkersburg-Vienna, WV MSA","Total Covered","Total, all industries","MSA, Total Covered","All establishment sizes",4252,70606,1953464862,0,0,532,27667,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",-13,-0.3,756,1.1,74257732,4.0,0,0.0,0,0.0,15,2.9,763,2.8
"C3762","1","10","41","0","2000","A","","Parkersburg-Vienna, WV MSA","Federal Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",55,2288,96277841,0,0,809,42087,"",2.04,1.47,1.71,0.00,0.00,1.16,1.16,"",3,5.8,107,4.9,7915009,9.0,0,0.0,0,0.0,30,3.9,1568,3.9
"C3762","5","10","41","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",4010,60294,1640524431,0,0,523,27209,"",0.97,1.01,0.99,0.00,0.00,0.98,0.98,"",-21,-0.5,535,0.9,56128270,3.5,0,0.0,0,0.0,13,2.5,696,2.6
"C3762","5","101","42","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",846,17677,726685343,0,0,791,41110,"",1.20,1.27,1.64,0.00,0.00,1.29,1.29,"",-12,-1.4,-185,-1.0,9326804,1.3,0,0.0,0,0.0,19,2.5,949,2.4
"C3762","5","1011","43","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",99,583,13316978,0,0,439,22832,"",1.42,0.63,0.59,0.00,0.00,0.94,0.94,"",-1,-1.0,-3,-0.5,735046,5.8,0,0.0,0,0.0,26,6.3,1346,6.3
"C3762","5","102","42","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",3164,42617,913839088,0,0,412,21443,"",0.93,0.93,0.75,0.00,0.00,0.81,0.81,"",-8,-0.3,720,1.7,46801466,5.4,0,0.0,0,0.0,14,3.5,748,3.6
"C3762","5","1021","43","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",1067,15364,330352363,0,0,413,21502,"",1.07,1.10,0.97,0.00,0.00,0.89,0.89,"",-23,-2.1,549,3.7,15959499,5.1,0,0.0,0,0.0,5,1.2,281,1.3
"C3762","5","1022","43","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Information","MSA, by Supersector -- by ownership sector","All establishment sizes",53,1046,28755919,0,0,529,27487,"",0.67,0.53,0.32,0.00,0.00,0.60,0.60,"",-5,-8.6,-47,-4.3,1493955,5.5,0,0.0,0,0.0,50,10.4,2554,10.2
"C3762","5","1023","43","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Financial activities","MSA, by Supersector -- by ownership sector","All establishment sizes",389,2880,78219318,0,0,522,27161,"",1.01,0.70,0.46,0.00,0.00,0.66,0.66,"",15,4.0,9,0.3,4277650,5.8,0,0.0,0,0.0,27,5.5,1409,5.5
"C3762","5","1025","43","0","2000","A","","Parkersburg-Vienna, WV MSA","Private","Education and health services","MSA, by Supersector -- by ownership sector","All establishment sizes",401,9505,261594304,0,0,529,27521,"",1.10,1.22,1.36,0.00,0.00,1.12,1.12,"",10,2.6,475,5.3,21279534,8.9,0,0.0,0,0.0,17,3.3,907,3.4
