"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"51680","0","10","70","0","2000","A","","Lynchburg City, Virginia","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",2384,54784,1585797767,0,0,557,28947,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",-19,-0.8,1369,2.6,86171853,5.7,0,0.0,0,0.0,17,3.1,872,3.1
"51680","1","10","71","0","2000","A","","Lynchburg City, Virginia","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,689,26199726,0,0,731,38021,"",1.06,0.57,0.57,0.00,0.00,1.00,1.00,"",0,0.0,-138,-16.7,-1546276,-5.6,0,0.0,0,0.0,85,13.2,4454,13.3
"51680","1","102","72","0","2000","A","","Lynchburg City, Virginia","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",16,689,26199726,0,0,731,38021,"",1.06,0.58,0.58,0.00,0.00,1.00,1.01,"",0,0.0,-138,-16.7,-1546276,-5.6,0,0.0,0,0.0,85,13.2,4454,13.3
"51680","1","1021","73","0","2000","A","","Lynchburg City, Virginia","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",2,563,20877247,0,0,713,37066,"",0.35,1.36,1.47,0.00,0.00,1.08,1.08,"",0,0.0,-159,-22.0,-2070926,-9.0,0,0.0,0,0.0,102,16.7,5285,16.6
"51680","1","1023","73","0","2000","A","","Lynchburg City, Virginia","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,9,434068,0,0,927,48230,"",3.08,1.40,1.34,0.00,0.00,0.95,0.95,"",0,0.0,-1,-10.0,-8065,-1.8,0,0.0,0,0.0,62,7.2,3267,7.3
"51680","1","1028","73","0","2000","A","","Lynchburg City, Virginia","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",13,117,4888411,0,0,805,41841,"",1.63,0.19,0.20,0.00,0.00,1.03,1.04,"",0,0.0,22,23.2,532715,12.2,0,0.0,0,0.0,-80,-9.0,-4170,-9.1
"51680","1","48-49","74","0","2000","A","","Lynchburg City, Virginia","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,563,20877247,0,0,713,37066,"",0.36,1.47,1.55,0.00,0.00,1.05,1.05,"",0,0.0,-159,-22.0,-2070926,-9.0,0,0.0,0,0.0,102,16.7,5285,16.6
"51680","1","491","75","0","2000","A","","Lynchburg City, Virginia","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,563,20877247,0,0,713,37066,"",0.36,1.52,1.63,0.00,0.00,1.08,1.08,"",0,0.0,-159,-22.0,-2070926,-9.0,0,0.0,0,0.0,102,16.7,5285,16.6
"51680","1","4911","76","0","2000","A","","Lynchburg City, Virginia","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,563,20877247,0,0,713,37066,"",0.36,1.52,1.63,0.00,0.00,1.08,1.08,"",0,0.0,-159,-22.0,-2070926,-9.0,0,0.0,0,0.0,102,16.7,5285,16.6
"51680","1","49111","77","0","2000","A","","Lynchburg City, Virginia","Federal Government","Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,563,20877247,0,0,713,37066,"",0.36,1.52,1.63,0.00,0.00,1.08,1.08,"",0,0.0,-159,-22.0,-2070926,-9.0,0,0.0,0,0.0,102,16.7,5285,16.6
