"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"29031","0","10","70","0","2000","A","","Cape Girardeau County, Missouri","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",2340,40145,1030549905,0,0,494,25671,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",6,0.3,233,0.6,35048743,3.5,0,0.0,0,0.0,14,2.9,729,2.9
"29031","1","10","71","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",22,474,19429050,0,0,789,41004,"",1.48,0.53,0.65,0.00,0.00,1.22,1.22,"",0,0.0,53,12.6,2147285,12.4,0,0.0,0,0.0,0,0.0,-29,-0.1
"29031","1","102","72","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",22,474,19429050,0,0,789,41004,"",1.48,0.54,0.67,0.00,0.00,1.22,1.22,"",0,0.0,53,12.6,2147285,12.4,0,0.0,0,0.0,0,0.0,-29,-0.1
"29031","1","1021","73","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",6,288,11847109,0,0,792,41183,"",1.05,0.95,1.29,0.00,0.00,1.35,1.35,"",0,0.0,-3,-1.0,621801,5.5,0,0.0,0,0.0,51,6.9,2652,6.9
"29031","1","1023","73","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,2,101304,0,0,835,43416,"",3.14,0.43,0.48,0.00,0.00,0.97,0.97,"",0,0.0,-1,-33.3,-13678,-11.9,0,0.0,0,0.0,98,13.3,5089,13.3
"29031","1","1024","73","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,6,271641,0,0,814,42334,"",2.10,0.34,0.41,0.00,0.00,1.14,1.14,"",0,0.0,-2,-25.0,-58430,-17.7,0,0.0,0,0.0,29,3.7,1500,3.7
"29031","1","1028","73","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",14,177,7208996,0,0,781,40633,"",1.79,0.39,0.45,0.00,0.00,1.13,1.13,"",0,0.0,58,48.7,1597592,28.5,0,0.0,0,0.0,-128,-14.1,-6621,-14.0
"29031","1","48-49","74","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,288,11847109,0,0,792,41183,"",1.09,1.03,1.35,0.00,0.00,1.31,1.32,"",0,0.0,-3,-1.0,621801,5.5,0,0.0,0,0.0,51,6.9,2652,6.9
"29031","1","491","75","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,288,11847109,0,0,792,41183,"",1.11,1.06,1.43,0.00,0.00,1.35,1.35,"",0,0.0,-3,-1.0,621801,5.5,0,0.0,0,0.0,51,6.9,2652,6.9
"29031","1","4911","76","0","2000","A","","Cape Girardeau County, Missouri","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,288,11847109,0,0,792,41183,"",1.11,1.06,1.43,0.00,0.00,1.35,1.35,"",0,0.0,-3,-1.0,621801,5.5,0,0.0,0,0.0,51,6.9,2652,6.9
