"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"38039","0","10","70","0","2000","A","","Griggs County, North Dakota","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",115,958,19380629,0,0,389,20232,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",2,1.8,24,2.6,1783855,10.1,0,0.0,0,0.0,27,7.5,1390,7.4
"38039","1","10","71","0","2000","A","","Griggs County, North Dakota","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",5,30,775409,0,0,494,25704,"",6.84,1.42,1.38,0.00,0.00,0.97,0.97,"",0,0.0,5,20.0,146108,23.2,0,0.0,0,0.0,7,1.4,363,1.4
"38039","1","102","72","0","2000","A","","Griggs County, North Dakota","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",5,30,775409,0,0,494,25704,"",6.86,1.44,1.41,0.00,0.00,0.97,0.97,"",0,0.0,5,20.0,146108,23.2,0,0.0,0,0.0,7,1.4,363,1.4
"38039","1","1021","73","0","2000","A","","Griggs County, North Dakota","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,357757,0,0,446,23206,"",3.58,2.08,2.07,0.00,0.00,0.97,0.97,"",0,0.0,0,0.0,5788,1.6,0,0.0,0,0.0,-8,-1.8,-390,-1.7
"38039","1","1028","73","0","2000","A","","Griggs County, North Dakota","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",4,15,417652,0,0,545,28315,"",10.39,1.40,1.38,0.00,0.00,1.00,1.00,"",0,0.0,5,50.0,140320,50.6,0,0.0,0,0.0,7,1.3,349,1.2
"38039","1","48-49","74","0","2000","A","","Griggs County, North Dakota","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,15,357757,0,0,446,23206,"",3.69,2.24,2.17,0.00,0.00,0.94,0.94,"",0,0.0,0,0.0,5788,1.6,0,0.0,0,0.0,-8,-1.8,-390,-1.7
"38039","1","491","75","0","2000","A","","Griggs County, North Dakota","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,15,357757,0,0,446,23206,"",3.76,2.31,2.29,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,5788,1.6,0,0.0,0,0.0,-8,-1.8,-390,-1.7
"38039","1","4911","76","0","2000","A","","Griggs County, North Dakota","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,15,357757,0,0,446,23206,"",3.76,2.31,2.29,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,5788,1.6,0,0.0,0,0.0,-8,-1.8,-390,-1.7
"38039","1","49111","77","0","2000","A","","Griggs County, North Dakota","Federal Government","Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,15,357757,0,0,446,23206,"",3.76,2.31,2.29,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,5788,1.6,0,0.0,0,0.0,-8,-1.8,-390,-1.7
"38039","1","491110","78","0","2000","A","","Griggs County, North Dakota","Federal Government","Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,15,357757,0,0,446,23206,"",3.76,2.31,2.29,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,5788,1.6,0,0.0,0,0.0,-8,-1.8,-390,-1.7
"38039","1","92","74","0","2000","A","","Griggs County, North Dakota","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,15,417652,0,0,545,28315,"",10.39,1.40,1.38,0.00,0.00,1.00,1.00,"",0,0.0,5,50.0,140320,50.6,0,0.0,0,0.0,7,1.3,349,1.2
"38039","1","924","75","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of environmental programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,2,86199,0,0,765,39784,"",11.42,2.42,3.93,0.00,0.00,1.50,1.50,"",0,0.0,0,0.0,12161,16.4,0,0.0,0,0.0,82,12.0,4246,11.9
"38039","1","9241","76","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of environmental programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,86199,0,0,765,39784,"",11.42,2.42,3.93,0.00,0.00,1.50,1.50,"",0,0.0,0,0.0,12161,16.4,0,0.0,0,0.0,82,12.0,4246,11.9
"38039","1","92412","77","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,2,86199,0,0,765,39784,"",11.64,2.87,5.04,0.00,0.00,1.62,1.62,"",0,0.0,0,0.0,12161,16.4,0,0.0,0,0.0,82,12.0,4246,11.9
"38039","1","924120","78","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,2,86199,0,0,765,39784,"",11.64,2.87,5.04,0.00,0.00,1.62,1.62,"",0,0.0,0,0.0,12161,16.4,0,0.0,0,0.0,82,12.0,4246,11.9
"38039","1","926","75","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,13,331453,0,0,507,26341,"",19.41,6.31,6.65,0.00,0.00,1.09,1.09,"",0,0.0,5,62.5,128159,63.0,0,0.0,0,0.0,8,1.6,389,1.5
"38039","1","9261","76","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,13,331453,0,0,507,26341,"",19.41,6.31,6.65,0.00,0.00,1.09,1.09,"",0,0.0,5,62.5,128159,63.0,0,0.0,0,0.0,8,1.6,389,1.5
"38039","1","92611","77","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of general economic programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,5,179724,0,0,638,33180,"",26.14,4.28,9.45,0.00,0.00,2.04,2.04,"",0,0.0,1,25.0,28944,19.2,0,0.0,0,0.0,-72,-10.1,-3746,-10.1
"38039","1","926110","78","0","2000","A","","Griggs County, North Dakota","Federal Government","Administration of general economic programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,5,179724,0,0,638,33180,"",26.14,4.28,9.45,0.00,0.00,2.04,2.04,"",0,0.0,1,25.0,28944,19.2,0,0.0,0,0.0,-72,-10.1,-3746,-10.1
